recording_id,segment_id,split,signer_id,text_format,segment_text,gold_gloss_sequence,vietnamese_translation,fingerspelled_items_FS,classifier_or_NM_notes,annotator_id,double_annotated,iaa_reviewed,annotation_status,notes
VSL_SEG_000043,r3_congviec_012,train,SIGNER_01,dialog_turns,"Thái, em muốn làm việc nơi nào?|Em thích công ty may Việt Tiến.|Ngạc nhiên quá, Thái thích may mặc sao?|Vì thích thời trang nên Thái chọn nơi này.|Cảng Hải Phòng bận rộn hơn Việt Tiến nhiều.|Em bất ngờ, cảng Hải Phòng đông thế sao?|Đúng, công việc bến đổ hàng rất vất vả.|Em sợ mệt, nên em chọn may mặc.|Tốt, Thái chuẩn bị tốt nhất lớp.|Em cảm ơn thầy, em rất mừng.|Nhắc Thái, đừng quên ngày bế giảng.|Em nhớ, ngày đó em thăm Bến Nhà Rồng.|Bất ngờ thật, em đi thăm lịch sử sao?|Vì yêu nước nên Thái muốn đi.|Bài tập bếp dầu, bằng phát minh nào giải quyết?|Em lo quá, câu này khó quá thầy.",,,,,,no,no,pending,
VSL_SEG_000044,r4_congviec_001,train,SIGNER_02,dialog_turns,"Uyên làm việc tại công ty may Việt Tiến, cảm thấy thế nào?|Uyên bực bội vì lương thấp nên muốn nghỉ việc.|Long biết chuyện, Long thấy buồn thảm thay cho Uyên.|Uyên cố gắng làm, nhưng sếp mắng chửi rất nhiều.|Sếp mắng vô lý, Uyên giận dữ vô cùng.|Công việc vất vả, tuy vậy lương vẫn ít.|Vì áp lực quá lớn nên Uyên stress nặng.|Long khuyên Uyên hãy nghỉ ngơi, đừng buồn.|Uyên chán nản, muốn về buôn làng ở vùng cao.|Ở đó, Uyên sẽ buông màn ngủ yên bình.|Uyên muốn ra cảng Hải Phòng, xem thuyền giăng buồm.|Uyên muốn cùng ngư dân buông vó bắt cá.|Long ngạc nhiên vì Uyên thay đổi ý định nhanh.|Uyên quyết định nghỉ việc, lòng thấy nhẹ nhõm.",,,,,,no,no,pending,
VSL_SEG_000045,r4_congviec_003,train,SIGNER_02,continuous,Phúc làm việc tại nhà máy sữa Vinamilk. Công việc hằng ngày bám sát quy trình. Phúc ngạc nhiên thấy Trân mang quà đến. Trân làm việc tại khu công nghiệp Bình Dương. Trân mang nhiều trái cây như rừng bách thú. Phúc bất ngờ vì Trân ghé thăm đột ngột. Nếu Trân đến sớm thì Phúc chuẩn bị đón. Trân bái chào sếp rồi đưa quà cho Phúc. Phúc mừng rỡ vì gặp lại bạn cũ. Trân giải thích sự chậm trễ không hề bào chữa. Phúc thấy Trân giỏi hơn mình ngày xưa. Hai người bàn chuyện bày tiệc ăn mừng. Nếu có thời gian thì Trân ở lại chơi. Trân là người chăm chỉ nhất công ty. Phúc biết ơn tình cảm chân thành này.,,,,,,no,no,pending,
VSL_SEG_000046,r4_congviec_004,train,SIGNER_03,continuous,"Hoàng làm việc tại công ty may Việt Tiến. Hằng ngày, Hoàng thấy chán ngán. Công việc lặp lại, Hoàng bực bội. Trước khi làm, Hoàng ăn bánh bao. Hoàng muốn nghỉ việc nhưng sếp mắng. Hoàng nhìn sang khu công nghiệp Bình Dương. Ở đó, nhiều người bán buôn nhộn nhịp. Hoàng ghét ngồi một chỗ, muốn tự do. Trúc bán nước, bánh bột lọc ven đường. Trúc vui vẻ, nhưng Hoàng thấy mệt mỏi. Hoàng thèm ăn bánh căng miền Tây. Hôm qua, Hoàng cãi nhau với quản lý. Hoàng giận dữ, muốn bỏ về nhà. Công việc nặng nề, Hoàng thấy ngán ngẩm. Hoàng quyết định tìm việc mới. Hoàng sẽ rời khỏi công ty.",,,,,,no,no,pending,
VSL_SEG_000047,r4_congviec_005,train,SIGNER_08,continuous,"Khoa làm việc tại công ty may Việt Tiến. Khoa đang may áo sơ mi, mồ hôi chảy nhiều. Công việc mệt, Khoa thấy buồn chán. Vi mang bánh cốm, bánh dừa đến thăm. Vi đưa bánh gai, bánh giò, bánh gối cho Khoa. Hai người cùng ăn, niềm vui ngắn ngủi. Khoa bị sếp mắng, lỗi sai đường kim. Khoa bị đuổi việc, lòng đau nhói. Khoa đang thu dọn đồ đạc, tay run rẩy. Khoa tiếc nuối công việc cũ, thở dài. Vi an ủi, khuôn mặt buồn bã. Vi được sếp mời làm thay vị trí Khoa. Khoa ngạc nhiên, sau đó thấy tủi thân. Khoa rời khu công nghiệp Bình Dương, lòng nặng trĩu. Khoa nhìn lại nhà máy, mắt rơm rớm. Khoa hối hận vì bất cẩn.",,,,,,no,no,pending,
VSL_SEG_000048,d01113,train,SIGNER_01,dialog_turns,"Hiếu đã đến Đà Lạt bao giờ chưa?|Rồi, mình đến thành phố Đà Lạt năm ngoái.|Thời tiết ở đó rất mát.|Đà Lạt có gì đẹp để tham quan không?|Có nhiều hoa, có hồ, có vườn.|Cảnh vật rất đẹp và thư giãn.|Mình muốn ghé thăm Đà Lạt năm tới.|Hiếu nên đi vào mùa hè, trời mát và nắng nhẹ.|Cảm ơn Hiếu đã giới thiệu.",,,,,,no,no,pending,
VSL_SEG_000049,d01126,train,SIGNER_05,dialog_turns,"Nhung ơi, chúng ta cần chuẩn bị gì cho chuyến đi?|Cần mang quần áo, thuốc và bàn chải đánh răng.|Mình nhớ mang theo bảo hiểm du lịch nữa.|Đúng rồi, bảo hiểm rất cần thiết để đề phòng rủi ro.|Mình cũng mang theo bản đồ để không đi lạc.|Bây giờ có thể dùng điện thoại để xem bản đồ.|Ừ, nhưng mang bản đồ giấy cũng yên tâm hơn.",,,,,,no,no,pending,
VSL_SEG_000050,d01211,train,SIGNER_07,dialog_turns,"Bạn chụp được bao nhiêu ảnh trong chuyến đi?|Rất nhiều, máy ảnh của mình đầy ảnh đẹp.|Bạn thích ảnh nào nhất?|Mình thích ảnh chụp lúc bình minh, bầu trời rực rỡ.|Bạn có chụp cùng gia đình không?|Có, cả nhà chụp chung trước bảo tàng cổ kính.|Bạn sẽ làm gì với những ảnh đó?|Mình sẽ in ra để làm kỷ niệm và tặng mẹ.",,,,,,no,no,pending,
VSL_SEG_000051,d01225,train,SIGNER_08,dialog_turns,"Lý Nam Đế cảm thấy thế nào về chuyến nghỉ ngơi?|Mình thấy khỏe và thư giãn sau nhiều ngày làm việc.|Lý Nam Đế đã quên hết mệt mỏi chưa?|Rồi, kỳ nghỉ giúp mình phục hồi tinh thần.|Lý Nam Đế nhớ nhất điều gì?|Mình nhớ nhất bữa ăn ngon bên gia đình.|Lý Nam Đế có muốn nghỉ thêm không?|Có, mình mơ ước được nghỉ mát thường xuyên hơn.",,,,,,no,no,pending,
VSL_SEG_000052,r2_dulich_001,train,SIGNER_06,dialog_turns,"Chào anh Tuấn, anh vừa đi vịnh Hạ Long về đúng không?|Đúng rồi, Tuấn vui lắm, chuyến đi rất đẹp.|Anh thích điều gì nhất ở Hạ Long?|Tuấn thích nhất cảnh núi đá trên nước xanh.|Anh có đi thuyền không?|Có, thuyền đang chạy thì đàn chim bay ngang, đẹp lắm.|Nếu bạn bè hỏi, anh có giới thiệu Hạ Long không?|Nếu ai hỏi thì Tuấn giới thiệu ngay, vui lắm.",,,,,,no,no,pending,
VSL_SEG_000053,r2_dulich_002,train,SIGNER_06,dialog_turns,"Thưa chị Hương, vì sao chị yêu thích Hội An?|Hội An, phố cổ vàng, đèn lồng đỏ, rất đẹp.|Chị hay đi Hội An khi nào?|Hương thường đi sau khi xong việc cuối năm.|Chị thích món ăn nào ở đó?|Hương mê cao lầu, ăn hoài không chán.|Buổi tối ở Hội An có gì vui?|Buổi tối, người dân thả đèn hoa đăng trên sông Hoài. Cảm ơn chị đã chia sẻ. Hương cảm ơn chương trình.",,,,,,no,no,pending,
VSL_SEG_000054,r2_dulich_003,train,SIGNER_02,dialog_turns,"Nga ơi, chuyến Sa Pa vừa rồi thế nào?|Đừng nhắc, Nga đang bực đây.|Sao vậy, kể Vy nghe đi.|Xe đón trễ hai tiếng, không ai xin lỗi.|Trời, bực thật đó.|Đến nơi, phòng khách sạn còn bẩn nữa.|Nga có báo công ty tour không?|Có, Nga báo thì họ mới đổi phòng.|Cảnh Sa Pa đẹp, nhưng dịch vụ làm Nga thất vọng.|Lần sau đọc kỹ đánh giá trước khi đặt nhé.|Ừ, Nga rút kinh nghiệm rồi.|Thôi, cuối tuần đi Đà Lạt cho hết bực nha.",,,,,,no,no,pending,
VSL_SEG_000055,r2_dulich_004,train,SIGNER_05,dialog_turns,"Long ơi, Long mới leo Fansipan à?|Không leo, Long đi cáp treo lên đỉnh.|Ủa, cáp treo lên tận đỉnh luôn hả?|Đúng, Vy ngạc nhiên chưa?|Bất ngờ thật, Vy tưởng phải leo ba ngày.|Trước kia leo lâu, giờ cáp treo nhanh hơn nhiều.|Trên đỉnh có lạnh không?|Lạnh, mây đang bay ngay dưới chân, lạ lắm.|Nếu trời quang thì nhìn thấy cả thung lũng Mường Hoa.|Vậy hả, Vy muốn đi liền luôn.|Đi đi, cảnh đẹp không ngờ luôn.|Ừ, ngày mai Vy rủ cả nhà đặt vé.",,,,,,no,no,pending,
VSL_SEG_000056,r2_dulich_005,train,SIGNER_01,continuous,"Năm ngoái, Thảo đặt vé đi đảo Phú Quốc. Thảo chờ chuyến này cả năm trời. Trước khi bay một ngày, mẹ Thảo bị ốm. Thảo đành hủy vé, ở nhà chăm mẹ. Thảo buồn, nhưng mẹ quan trọng hơn chuyến đi. Tiền vé mất một nửa, tiếc thật. Tấn của Thảo vẫn đi, gửi ảnh biển xanh về. Nhìn ảnh, Thảo tiếc ơi là tiếc. May là mẹ khỏe lại nhanh. Mẹ nói cả nhà sẽ đi bù vào hè tới. Thảo đang để dành tiền cho chuyến đó. Nếu đặt vé sớm thì giá rẻ hơn nhiều. Lần này Thảo mua thêm bảo hiểm hủy vé. Chuyến đi hụt buồn, nhưng cả nhà thêm gắn bó.",,,,,,no,no,pending,
VSL_SEG_000057,r2_dulich_007,train,SIGNER_04,continuous,"Hãy xem dự báo thời tiết trước khi xếp đồ. Nếu đi Sa Pa mùa đông thì mang áo ấm dày. Hãy gấp quần áo gọn, cuộn tròn cho nhẹ. Nhớ mang thuốc cá nhân và giấy tờ tùy thân. Sạc đầy điện thoại, mang thêm pin dự phòng nhé. Đừng mang quá nhiều đồ, vali nặng khó đi. Cân vali trước, tránh quá ký ở sân bay. Kiểm tra vé lần cuối rồi hãy ra cửa.",,,,,,no,no,pending,
VSL_SEG_000058,r2_dulich_008,train,SIGNER_03,continuous,"Tắm biển Nha Trang vui, nhưng đừng chủ quan. Hãy tắm ở khu có cờ và người cứu hộ. Đừng bơi xa bờ, sóng ngầm rất đáng sợ. Nếu thấy cờ đỏ thì tuyệt đối không xuống nước. Đừng tắm khi trời đang có sấm chớp. Trẻ em phải có người lớn kèm, chớ lơ là. Ai cũng lo đuối nước, nên nhớ kỹ các điều này. Cẩn thận thì cả nhà chơi biển an toàn.",,,,,,no,no,pending,
VSL_SEG_000059,r2_dulich_010,train,SIGNER_05,dialog_turns,"Thầy Phong hỏi, hang động nào lớn nhất nước ta?|Em thưa thầy, hang Sơn Đoòng ạ.|Đúng, Sơn Đoòng ở Quảng Bình, rất lớn.|Bên trong hang có cả rừng cây và sông ngầm.|Ôi, em ngạc nhiên quá thầy ơi.|Bất ngờ hơn, trong hang còn có mây bay.|Trời, em không ngờ luôn ạ.|Hang lớn hơn nhiều hang khác trên thế giới.|Thưa thầy, em muốn xem hình ạ.|Ngày mai thầy chiếu phim về Sơn Đoòng nhé.|Chúng em cảm ơn thầy ạ.",,,,,,no,no,pending,
VSL_SEG_000060,r2_dulich_012,train,SIGNER_08,dialog_turns,"Thầy Đức hỏi, vì sao khách bực khi bị chèo kéo?|Em thưa thầy, vì họ đang nghỉ mà bị làm phiền ạ.|Đúng, bị ép mua hàng thì ai cũng bực.|Thưa thầy, bán đúng giá thì khách mới quay lại ạ.|Em nói đúng, thầy khen em.|Thưa thầy, nếu bị tính sai giá thì làm gì ạ?|Hãy giữ bình tĩnh, gọi đường dây nóng du lịch.|Đừng cãi nhau to, dễ thêm giận nhé.|Dạ, chúng em nhớ rồi ạ.|Tốt, giờ cả lớp mở vở ghi bài.",,,,,,no,no,pending,
VSL_SEG_000061,r3_dulich_001,train,SIGNER_04,dialog_turns,"Chào chuyên gia, vì sao du lịch Đà Lạt tệ vậy?|Chợ Đà Lạt, giá cao nhất vùng, tôi rất giận.|Nếu khách bị lừa, thì ai chịu trách nhiệm?|Tôi bực vì thiếu chứng từ minh bạch.|Chủ trương quản lý du lịch hiện nay sai lầm.|Sai lầm này nặng hơn cả sự cẩu thả.|Nếu chính quyền lờ đi, thì du khách sẽ sợ.|Tôi cần chứng cứ cụ thể về sự gian lận.|Vịnh Hạ Long sạch hơn nơi này nhiều.|Thật chán, kỷ luật kém như trò đùa.|Nói về chủ nghĩa xã hội, công bằng phải đặt lên đầu.|Đúng, sự công bằng phải rõ ràng.|Tôi quá thất vọng, không muốn quay lại. Tôi cũng tức giận, thật không thể chấp nhận.",,,,,,no,no,pending,
VSL_SEG_000062,r3_dulich_002,train,SIGNER_01,dialog_turns,"Anh đi động Sơn Đoòng, thấy sợ không?|Động Sơn Đoòng to quá, Khôi rất sợ.|Trước khi vào, anh lo lắng điều gì?|Khôi lo sập đá, tim đập nhanh. Nhưng hướng dẫn viên nói an toàn, Khôi bớt sợ.|Anh thấy con bươm bướm trong hang không?|Có, con bươm bướm bay, Khôi ngạc nhiên.|Khi nước dâng, anh lo lắng thế nào?|Nước dâng cao, Khôi sợ đuối nước. Tuy sợ, nhưng Khôi vẫn muốn khám phá.|Sau khi ra ngoài, anh làm gì?|Khôi uống Cocacola, thấy mừng vì sống sót.|Quần áo co dãn giúp anh leo núi dễ hơn?|Đúng, quần co dãn giúp Khôi di chuyển.|Anh ghi nhật ký dùng chữ nghiêng, đúng không?|Khôi viết chữ nghiêng, kể chuyện sợ hãi.|Nếu cháy rừng, anh biết cách chữa cháy?|Khôi lo lắm, chưa biết chữa cháy.",,,,,,no,no,pending,
VSL_SEG_000063,r3_dulich_003,train,SIGNER_03,dialog_turns,"Hè này, Thơ đi đâu?|Thơ đi Phú Quốc, bất ngờ quá!|Phú Quốc, cát trắng, nước xanh ngắt.|Thơ đang nhìn con bồ nông bay cao.|Thật sao? Ngạc nhiên thật!|Thơ bị con cua kẹp tay, đau quá.|Trời ơi, sợ thế!|Thơ được tặng quà đặc sản.|Nhìn kìa, con chuồn chuồn bay thấp.|Con châu chấu, con cào cào cũng ở đây.|Sao nhiều côn trùng thế? Lạ quá!|Thơ đang chụp ảnh biển.|Hội An, phố cổ, đèn lồng đỏ.|Thơ thích Hội An hơn?|Đúng, Thơ mừng vì được quay lại.",,,,,,no,no,pending,
VSL_SEG_000064,r3_dulich_004,train,SIGNER_05,dialog_turns,"Đà Lạt, sương mù dày, chán quá.|Vì quá lạnh nên Tuyết bực mình.|Vịnh Hạ Long, khách đông như kiến.|Hùng ghét sự ồn ào nhất.|Vì chật chội nên Hùng ngán ngẩm.|Đồ ăn tệ hơn cả thức ăn con giun.|Con hàu, con ghẹ, vị mặn chát.|Ăn con hến, thấy hôi, ghê quá.|Sao tệ vậy?|Hùng thấy buồn, tiếc tiền.|Nhìn con cáo trong sở thú, lờ đờ.|Tuyết nhìn con cáo, thấy chán.|Du lịch lần này, tồi tệ nhất.|Hùng muốn về nhà ngay.",,,,,,no,no,pending,
VSL_SEG_000065,r3_dulich_005,train,SIGNER_07,continuous,"Năm ngoái, Đà Lạt sương mù bao phủ. Việt đến đó để tìm bình yên. Nhưng căn phòng cũ đầy con rệp. Việt ngứa ngáy, buồn chán vô cùng. Góc tường xuất hiện con nhện nhỏ. Việt sợ hãi, nhìn mãi không ngủ được. Sáng sớm, Việt ra chợ xem con ngan. Cạnh đó, con ngỗng kêu to inh ỏi. Việt thấy mệt mỏi, muốn về nhà ngay. Ngày hôm sau, Việt ghé Hội An. Việt muốn chụp ảnh để lưu giữ kỷ niệm. Nhưng máy ảnh hỏng, Việt tiếc nuối quá. Việt nhìn con lừa thồ hàng, lòng buồn rượi. Chuyến du lịch lần này thật tệ. Việt thất vọng, lòng nặng nề ra về.",,,,,,no,no,pending,
VSL_SEG_000066,r3_dulich_006,train,SIGNER_08,continuous,"Chào mọi người, tôi rất vui mừng. Hè vừa rồi, tôi được thăm Đà Lạt. Thành phố Đà Lạt, sương mù bao quanh. Tôi ngạc nhiên thấy con thỏ trắng chạy nhanh. Nếu thời tiết lạnh thì tôi mặc áo len. Tôi bất ngờ thấy con thằn lằn leo tường. Nhưng tôi bị muỗi đốt, hơi ngứa. Tôi mở máy tính, dùng con trỏ chọn tour Hội An. Con trỏ màn hình di chuyển đến hình phố cổ. Hội An, đèn lồng treo rực rỡ. Tôi phấn khởi ngắm sông Hoài thơ mộng. Nếu mua quà thì tôi chọn lồng đèn. Tôi mơ thấy con tê giác khổng lồ trong rừng. Chuyến du lịch khiến tôi biết ơn cuộc đời. Tôi hạnh phúc vô cùng.",,,,,,no,no,pending,
VSL_SEG_000067,r3_dulich_007,train,SIGNER_07,continuous,Hãy chọn Phú Quốc du lịch nhé. Vì Phú Quốc biển xanh đẹp nên hãy đến đây. Đừng quên ăn con tôm tươi ngon. Tuy con tằm nhỏ nhưng tơ lụa rất quý. Hãy xem con ve sầu kêu trong rừng. Vì rừng xanh mát nên khách rất thích. Hãy thăm Hội An phố cổ lung linh. Tuy Hội An nhỏ nhưng phố cổ rất đẹp. Nhớ ngắm con vịt bơi dưới ao. Hãy nhìn con vịt trời bay trên cao. Đừng bỏ lỡ cảnh đẹp tuyệt vời này. Hãy chuẩn bị quần áo đẹp chụp ảnh. Hãy tận hưởng niềm vui sướng tột cùng. Hãy đem tình yêu gửi vào chuyến đi.,,,,,,no,no,pending,
VSL_SEG_000068,r3_dulich_008,train,SIGNER_04,continuous,An Dương Vương biết ơn mọi người giúp An Dương Vương chuẩn bị đi Sa Pa. Hãy soạn quần áo ấm để tránh lạnh. Nhớ mang thuốc chống con đỉa khi leo núi. Đừng mang con vịt xiêm theo chuyến đi này. Đừng lo lắng về dịch covid19 lúc này. Hãy xem bản đồ cung văn hóa để tìm đường. Hãy dùng cuống lá gói quà nhỏ gửi tặng bạn bè. Hãy ghé thăm vịnh Hạ Long để ngắm nước xanh. Xe đang chạy chậm trên đường đèo. Mưa đang rơi trên phố cổ Hội An. Hãy xin lỗi nếu làm phiền dân địa phương. Hãy cảm ơn khi nhận được sự giúp đỡ. Hãy giữ vệ sinh sạch sẽ tại điểm du lịch. Chúc mọi người chuyến đi vui vẻ.,,,,,,no,no,pending,
