recording_id,segment_id,split,signer_id,domain,genre,emotion,length_bucket,text_format,utterance_count,segmented_word_count,estimated_duration_seconds,segment_text,named_entities,named_entity_handling,safety_level,qc_flags,near_dup_cluster,review_status,source,source_ids,license_class,signer_instruction
VSL_SEG_000025,r2_congviec_002,train,SIGNER_07,Công việc,interview,buon_tiec,standard,dialog_turns,10,70,52,"Chào chú Ba, nghe nói chú vừa nghỉ việc?|Đúng rồi, xưởng gỗ của chú vừa đóng cửa.|Chú thấy thế nào?|Chú buồn lắm, chú làm ở đó hai mươi năm.|Chú tiếc điều gì nhất?|Chú tiếc nhất là xa anh em thợ.|Sắp tới chú định làm gì?|Chú đang tìm việc mới gần chợ Đồng Xuân.|Chúc chú sớm tìm được việc.|Cảm ơn cháu nhiều.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0027,qc_pass_pending_human_vsl_review,generated_r2,r2_congviec_002,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn. Đây là dạng phỏng vấn: tạm dừng nhẹ ở mỗi dấu '|' để phân tách lượt hỏi–đáp. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000026,r2_congviec_003,train,SIGNER_03,Công việc,conversation,yeu_thich,standard,dialog_turns,10,74,62,"Mai ơi, bạn đang làm ở đâu?|Mình đang làm ở siêu thị Co.opmart.|Bạn làm việc gì ở đó?|Mình xếp hàng lên kệ và tính tiền.|Bạn có thích công việc không?|Mình rất thích, khách hàng thân thiện.|Thích hơn chỗ làm cũ à?|Ừ, chỗ này gần nhà hơn, lương cao hơn.|Nếu siêu thị tuyển thêm thì báo mình nhé.|Được, mình sẽ hỏi chị quản lý cho bạn.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0028,qc_pass_pending_human_vsl_review,generated_r2,r2_congviec_003,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000027,r2_congviec_004,train,SIGNER_08,Công việc,conversation,so_lo,standard,dialog_turns,10,70,52,"Hùng ơi, mai công ty kiểm tra tay nghề đấy.|Kiểm tra à? Mình lo quá.|Bạn lo phần nào nhất?|Mình sợ phần may cổ áo, khó lắm.|Bạn đã tập chưa?|Mình đang tập mỗi tối nhưng vẫn run.|Nếu trượt thì sao?|Nếu trượt thì mình phải thi lại tháng sau.|Đừng sợ, bạn may đẹp hơn mình nhiều.|Cảm ơn bạn, mình sẽ cố hết sức.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0029,qc_pass_pending_human_vsl_review,generated_r2,r2_congviec_004,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000028,r2_congviec_005,train,SIGNER_03,Công việc,storytelling,biet_on_xin_loi,hard,continuous,13,105,79,"Ba năm trước, tôi xin việc ở khu công nghiệp Bình Dương. Lúc đó tôi chưa biết nghề gì. Chị Mai nhận tôi vào tổ đóng gói. Chị dạy tôi dán thùng, xếp hàng. Tôi làm chậm nhưng chị không mắng. Có lần tôi dán nhầm nhãn hàng. Tôi sợ, đến xin lỗi chị ngay. Chị bảo làm lại từ đầu, cẩn thận hơn. Sau một năm, tôi làm nhanh nhất tổ. Bây giờ tôi đang làm tổ trưởng. Tôi biết ơn chị Mai rất nhiều. Nếu không có chị thì tôi không có hôm nay. Ngày mai tôi sẽ mua quà cảm ơn chị.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0030,qc_pass_pending_human_vsl_review,generated_r2,r2_congviec_005,synthetic_CC-BY-4.0,"Ký tự nhiên, LIỀN MẠCH cả đoạn (văn bản không có dấu '|'). Kể/hướng dẫn trôi chảy từ đầu đến cuối. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000029,r2_congviec_006,train,SIGNER_05,Công việc,storytelling,ngac_nhien,hard,continuous,10,101,76,"Hôm qua, công ty của Đăng có chuyện bất ngờ. Buổi sáng, mọi người đang làm việc bình thường thì giám đốc bỗng gọi cả xưởng ra sân. Ai cũng ngạc nhiên, nhìn nhau lo lắng. Hóa ra công ty nhận đơn hàng lớn từ cảng Hải Phòng. Giám đốc thưởng mỗi người một tháng lương. Đăng bất ngờ quá, đứng im mấy giây. Chị Thu bên cạnh reo lên vui sướng. Cả tổ máy vỗ tay rào rào. Buổi chiều, ai cũng làm việc hăng hơn. Đăng gọi điện kể ngay cho mẹ, mẹ cũng ngạc nhiên và mừng lắm.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0031,qc_pass_pending_human_vsl_review,generated_r2,r2_congviec_006,synthetic_CC-BY-4.0,"Ký tự nhiên, LIỀN MẠCH cả đoạn (văn bản không có dấu '|'). Kể/hướng dẫn trôi chảy từ đầu đến cuối. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000030,r2_congviec_009,train,SIGNER_05,Công việc,classroom_dialogue,ghet_chan,standard,dialog_turns,11,88,66,"Cả lớp, hôm nay tập may túi áo nhé.|Thưa thầy, em chán may túi áo lắm ạ.|Vì sao em chán?|Em may mười lần nhưng đường chỉ vẫn lệch ạ.|Đừng nản, ai mới học cũng thế.|Thưa thầy, em ghét nhất phần góc túi ạ.|Góc túi khó, em may chậm lại nhé.|Nếu em may chậm thì có kịp giờ không ạ?|May đúng trước, may nhanh sau, em nhớ nhé.|Vâng ạ, em sẽ thử lại.|Tốt, thầy khen em không bỏ cuộc.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,OOV 59% > 45%,C0032,qc_pass_pending_human_vsl_review,generated_r2,r2_congviec_009,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000031,r2_congviec_012,train,SIGNER_07,Công việc,classroom_dialogue,buon_tiec,standard,dialog_turns,10,86,64,"Hôm nay lớp mình ôn thi tay nghề nhé.|Thưa thầy, hôm qua bạn Hùng nghỉ học ạ.|Vì sao Hùng nghỉ vậy?|Mẹ Hùng ốm, bạn ấy phải đi làm thêm ạ.|Thầy nghe mà buồn, tiếc cho Hùng quá.|Thưa thầy, em muốn chép bài giúp Hùng ạ.|Tốt lắm, thầy khen em biết thương bạn.|Thưa thầy, nếu Hùng thi trượt thì sao ạ?|Nếu trượt thì năm sau thi lại, nhưng đừng lo.|Vâng, ngày mai em mang bài cho Hùng ạ.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,OOV 53% > 45%,C0034,qc_pass_pending_human_vsl_review,generated_r2,r2_congviec_012,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000032,r3_congviec_001,train,SIGNER_04,Công việc,interview,gian_buc,hard,dialog_turns,6,134,100,"Chào chuyên gia, công ty may Việt Tiến hiện nay thế nào?|Quá tệ, công nhân bực bội vì bị bó buộc giờ giấc. Nếu lương thấp thì mọi người giận dữ bỏ việc. Quản lý đối xử tệ hơn cả con bò tót hung dữ.|Công ty may Việt Tiến có bí quyết giữ chân nhân viên không?|Bó tay, không cách nào khiến mọi người hết chán nản. Nếu sếp cứ mắng nhiếc thì công nhân càng sợ hãi. Áp lực công việc nặng như kéo cánh buồm ngược gió.|Khu công nghiệp Bình Dương có tình trạng tương tự không?|Khu công nghiệp Bình Dương hỗn loạn nhất vùng này. Công nhân đó ghét sếp vì bị chèn ép quá mức. Thật đáng tiếc cho những người làm việc tận tụy.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0035,qc_pass_pending_human_vsl_review,generated_r3_llm,r3_congviec_001,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn. Đây là dạng phỏng vấn: tạm dừng nhẹ ở mỗi dấu '|' để phân tách lượt hỏi–đáp. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000033,r3_congviec_002,train,SIGNER_03,Công việc,interview,so_lo,hard,dialog_turns,14,142,106,"Anh làm việc tại công ty may Việt Tiến, cảm thấy thế nào?|Tôi sợ hãi, lo lắng vì áp lực lớn.|Trước khi vào làm, anh thấy môi trường ra sao?|Văn phòng dùng bóng điện neon, sáng quá làm tôi nhức đầu.|Công việc khó khăn, nhưng anh vẫn cố gắng?|Tôi cố gắng, nhưng sếp thường xuyên bôi nhọ danh dự tôi.|Anh dùng gì xóa lỗi sai trên giấy tờ?|Tôi dùng bút xóa, tay run rẩy vì sợ sếp mắng.|Hôm qua, anh thấy điều gì bất thường?|Tôi thấy bóng điện tròn vỡ tan, tôi hoảng sợ.|Chi tiết đó nằm trong băng video giám sát đúng không?|Đúng, tôi xem lại mà tim đập nhanh, lo lắng.|Khu công nghiệp Bình Dương hiện nay thế nào?|Mọi thứ hỗn loạn, tôi thực sự rất sợ.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0036,qc_pass_pending_human_vsl_review,generated_r3_llm,r3_congviec_002,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn. Đây là dạng phỏng vấn: tạm dừng nhẹ ở mỗi dấu '|' để phân tách lượt hỏi–đáp. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000034,r3_congviec_003,train,SIGNER_05,Công việc,conversation,ngac_nhien,standard,dialog_turns,15,109,74,"Chào Nghĩa, bạn làm việc chỗ nào?|Mình đang làm ở công ty may Việt Tiến.|Ồ, bất ngờ quá, lương cao không?|Lương cao, mình vừa được tăng lương.|Thật sao, ngạc nhiên thật!|Công việc này đúng là bước nhảy vọt sự nghiệp.|Mình còn bán thêm bưu ảnh, bưu thiếp.|Bán ở đâu, lạ thế?|Mình bán tại chợ Đồng Xuân.|Còn Hưng thì bị sếp mắng, buồn lắm.|Cậu ấy đang làm gì?|Cậu ấy bán băng vệ sinh, khó khăn lắm.|Cậu ấy cần một bước ngoặt thay đổi công việc.|Bạn giúp Hưng tìm việc mới nhé?|Được, mình sẽ giúp cậu ấy.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,OOV 54% > 45%,C0037,qc_pass_pending_human_vsl_review,generated_r3_llm,r3_congviec_003,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000035,r3_congviec_004,train,SIGNER_03,Công việc,conversation,ghet_chan,hard,dialog_turns,14,99,76,"Chào Hân, việc làm sao rồi?|Chán lắm, công ty may Việt Tiến áp lực nhất.|Vì sếp mắng suốt nên mình bực mình.|Sếp khó tính lắm, nhìn mà ngán.|Bạn muốn nghỉ việc à?|Đúng, làm việc mệt lắm.|Vì lương thấp nên mình buồn.|Khu công nghiệp Bình Dương đang tuyển người đấy.|Mình lo sức khỏe, sợ đủ thứ bệnh.|Lo lắng quá, không dám đi.|Mình cũng mong tìm được người cùng chia sẻ.|Bạn có người yêu chưa?|Có, nhưng giờ mình lo cơm áo gạo tiền.|Thôi, nghỉ ngơi cho đỡ mệt.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0038,qc_pass_pending_human_vsl_review,generated_r3_llm,r3_congviec_004,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000036,r3_congviec_005,train,SIGNER_05,Công việc,storytelling,buon_tiec,hard,continuous,14,127,98,"Năm ngoái, tôi làm ở công ty may Việt Tiến. Tôi chăm chỉ, muốn kiếm tiền nuôi mẹ. Đồng nghiệp ghét tôi, hay nói xấu. Họ còn dùng bạo lực, đánh tôi. Tôi sợ hãi, khóc nhiều, lòng buồn bã. Tôi nhớ ngày xưa từng sợ bạo lực học đường. Hồi nhỏ, tôi học bảng cửu chương rất chậm, buồn vì học kém. Lớn lên, tôi cố học dịch tiếng Anh để thăng tiến. Nhưng sếp mắng, tôi rất thất vọng. Rồi tôi bị cho nghỉ việc, tiếc công sức bỏ ra. Tôi nhớ người yêu, nhưng hai đứa đã chia tay, tôi đau lòng. Ngày mai tôi lại đi tìm việc mới. Tôi lo lắng, sợ hãi tương lai. Cuộc đời tôi thật nhiều nỗi buồn.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,yellow_pending_review,"yellow-content ""bạo lực"" — cần người duyệt ngữ cảnh",C0039,qc_pass_pending_human_vsl_review,generated_r3_llm,r3_congviec_005,synthetic_CC-BY-4.0,"Ký tự nhiên, LIỀN MẠCH cả đoạn (văn bản không có dấu '|'). Kể/hướng dẫn trôi chảy từ đầu đến cuối. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000037,r3_congviec_006,train,SIGNER_06,Công việc,storytelling,vui,hard,continuous,11,116,94,"Hôm nay tôi vui quá. Tôi nộp lý lịch vào công ty may Việt Tiến. Tôi chuẩn bị bản kê khai chi tiết, viết dự thảo kế hoạch làm việc, gửi kèm bản kiến nghị cải tiến quy trình và bản ghi nhớ nội dung họp. Tôi hồi hộp chờ đợi. Tôi được sếp khen làm việc chu đáo. Thật bất ngờ, tôi nhận thông báo trúng tuyển. Tôi mừng rỡ nhảy lên. Nếu làm tốt, tôi sẽ được tăng lương; nếu chăm chỉ, tôi sẽ thăng tiến nhanh. Bạn bè trêu tôi vì quá hớn hở. Tôi cười tươi, lòng hạnh phúc. Tôi biết ơn công ty và sẵn sàng bắt đầu công việc mới.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,OOV 46% > 45%,C0040,qc_pass_pending_human_vsl_review,generated_r3_llm,r3_congviec_006,synthetic_CC-BY-4.0,"Ký tự nhiên, LIỀN MẠCH cả đoạn (văn bản không có dấu '|'). Kể/hướng dẫn trôi chảy từ đầu đến cuối. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
